 36 months, 60 months,1 year,10+ years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,< 1 year,MORTGAGE,Not Verified,OTHER_Home_Ownership,OTHER_Purposes,OWN,RENT,Source Verified,Verified,annual_inc,car,credit_card,debt_consolidation,educational,funded_amnt,home_improvement,house,installment,int_rate,loan_amnt,major_purchase,medical,moving,renewable_energy,small_business,vacation,wedding
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,38000.0,0,1,0,0,15000.0,0,0,521.97,15.27,15000.0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,47532.0,0,0,1,0,22250.0,0,0,532.49,15.27,22250.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,37000.0,0,0,0,0,6000.0,0,0,198.46,11.71,6000.0,0,0,0,0,1,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,42000.0,0,1,0,0,8200.0,0,0,202.78,16.77,8200.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,37000.0,0,1,0,0,15000.0,0,0,364.46,15.96,15000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,60000.0,0,0,1,0,9875.0,0,0,258.46,19.42,15700.0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,235000.0,0,1,0,0,22875.0,0,0,593.77,19.03,35000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,78000.0,0,0,1,0,8225.0,0,0,206.99,17.58,12000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,55000.0,0,1,0,0,13000.0,0,0,340.24,19.42,13000.0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,108000.0,0,0,0,0,8000.0,0,1,278.39,15.27,8000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,34000.0,0,0,0,0,1200.0,0,0,40.26,12.69,1200.0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,66000.0,0,0,0,0,5000.0,0,0,156.46,7.9,5000.0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,90000.0,0,0,1,0,35000.0,0,0,944.71,20.89,35000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,35000.0,0,0,1,0,13250.0,0,0,476.24,17.58,13250.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,29406.0,0,0,1,0,10000.0,0,0,330.76,11.71,10000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,26004.0,0,0,1,0,2200.0,0,0,70.9,9.91,2200.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,120000.0,0,1,0,0,24000.0,0,0,805.08,12.69,24000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,26500.0,0,0,1,0,10625.0,0,0,364.54,14.27,10625.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,88800.0,0,0,1,0,7200.0,0,0,270.86,20.89,7200.0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,72000.0,0,0,1,0,10400.0,0,0,289.32,22.35,10400.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,55000.0,0,0,1,0,12000.0,0,0,276.06,13.49,12000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,55000.0,0,0,0,0,17200.0,1,0,429.97,17.27,17200.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,30000.0,0,1,0,0,10625.0,0,0,351.44,11.71,10625.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,61500.0,0,1,0,0,16400.0,0,0,409.97,17.27,16400.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50000.0,0,0,1,0,13000.0,0,0,418.93,9.91,13000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,90000.0,0,0,1,0,5000.0,0,0,123.65,16.77,5000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,110000.0,0,0,0,0,18275.0,0,0,487.24,20.3,30000.0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,40000.0,0,0,1,0,12000.0,0,0,296.75,16.77,12000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,61400.0,0,0,0,0,5000.0,1,0,171.55,14.27,5000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,32000.0,0,0,1,0,5000.0,0,0,171.55,14.27,5000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,35000.0,0,1,0,0,8000.0,0,0,267.33,12.42,8000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,50000.0,0,0,1,0,10175.0,0,0,229.91,12.69,16000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,40000.0,0,1,0,0,10000.0,0,0,257.43,18.64,10000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,52000.0,0,0,0,0,5350.0,1,0,186.17,15.27,5350.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,23040.0,0,1,0,0,6000.0,0,0,187.75,7.9,6000.0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,38000.0,0,0,1,0,19000.0,0,0,469.86,16.77,19000.0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,122400.0,0,0,1,0,15825.0,0,0,434.11,21.67,24000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,80000.0,0,0,1,0,20300.0,0,0,475.2,14.27,20300.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,78000.0,0,0,0,0,2300.0,0,0,71.56,7.51,2300.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,75000.0,0,0,1,0,18800.0,0,0,511.57,21.28,18800.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,59000.0,0,1,0,0,24575.0,0,0,637.9,19.03,24575.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,21000.0,0,0,0,0,5000.0,0,0,188.1,20.89,5000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,56000.0,0,0,0,0,16175.0,0,0,404.35,17.27,17475.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,60000.0,0,0,1,0,34475.0,0,0,807.01,14.27,34475.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,74143.68,0,0,0,0,10050.0,1,0,251.23,17.27,10050.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,42000.0,0,1,0,0,10000.0,0,0,347.98,15.27,10000.0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,90000.0,0,0,0,0,23350.0,0,0,516.0,11.71,35000.0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,42000.0,0,0,1,0,18200.0,0,0,601.99,11.71,18200.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,53000.0,0,0,1,0,17000.0,0,0,391.08,13.49,17000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,45000.0,0,0,1,0,11100.0,0,0,386.26,15.27,11100.0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,40000.0,0,0,1,0,12000.0,0,0,314.07,19.42,12000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,42000.0,0,0,1,0,21000.0,0,0,524.96,17.27,21000.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,112000.0,0,0,1,0,18500.0,0,0,575.56,7.51,18500.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27050.0,0,1,0,0,8500.0,0,0,298.67,15.96,8500.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,52000.0,0,0,1,0,9500.0,0,0,318.68,12.69,9500.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,165000.0,0,0,1,0,12000.0,0,0,306.36,18.25,12000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,84855.0,0,0,0,0,5000.0,0,0,155.56,7.51,5000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,47000.0,0,0,0,0,4000.0,0,0,145.9,18.64,4000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,62000.0,0,0,1,0,15000.0,0,0,503.18,12.69,15000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,64000.0,0,1,0,0,16500.0,0,0,590.49,17.27,16500.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,100000.0,0,0,0,0,12900.0,1,0,296.77,13.49,20000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,25000.0,0,0,1,0,4000.0,0,0,139.2,15.27,4000.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,55000.0,0,1,0,0,3000.0,0,0,99.23,11.71,3000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,175000.0,0,0,0,0,3500.0,0,0,114.01,10.65,3500.0,0,1,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,45256.0,0,0,1,0,17500.0,0,0,377.45,10.65,17500.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,165000.0,0,0,0,0,21675.0,0,0,573.18,19.91,35000.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,70000.0,0,0,1,0,15000.0,0,0,521.97,15.27,15000.0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,70000.0,0,0,1,0,35000.0,0,0,916.03,19.42,35000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,35000.0,0,0,1,0,10350.0,0,0,242.28,14.27,12200.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,81000.0,0,1,0,0,17000.0,0,0,420.4,16.77,25000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60000.0,0,0,0,0,7175.0,0,0,224.51,7.9,7175.0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,84000.0,0,0,0,0,17000.0,1,0,458.86,20.89,17000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,70000.0,0,0,1,0,16000.0,0,0,551.91,14.65,16000.0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,56496.0,0,0,1,0,10000.0,0,0,242.97,15.96,10000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,42240.0,0,1,0,0,8000.0,0,0,245.63,6.62,8000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,120000.0,0,1,0,0,30000.0,0,0,772.29,18.64,30000.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,90000.0,0,0,1,0,15000.0,0,0,501.23,12.42,15000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,72000.0,0,0,1,0,8400.0,0,0,261.34,7.51,8400.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,47840.0,0,0,1,0,22750.0,0,0,606.54,20.3,22750.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,17000.0,0,0,0,0,5000.0,0,0,117.05,14.27,5000.0,1,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,35000.0,0,0,1,0,14000.0,0,0,322.07,13.49,14000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,30108.0,0,0,1,0,1400.0,0,0,44.46,8.9,1400.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,43080.0,0,0,1,0,2400.0,0,0,78.18,10.65,2400.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,32500.0,0,0,0,0,5000.0,0,0,153.52,6.62,5000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,72000.0,0,0,0,0,2400.0,0,0,77.34,9.91,2400.0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,30000.0,0,1,0,0,10000.0,0,0,359.43,17.58,10000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,26400.0,0,0,1,0,10000.0,0,0,339.31,13.49,10000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,68000.0,0,1,0,0,22800.0,0,0,569.96,17.27,22800.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18000.0,0,0,0,0,3000.0,0,0,99.23,11.71,3000.0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,35000.0,0,0,1,0,4200.0,0,0,128.96,6.62,4200.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,50000.0,0,1,0,0,7000.0,0,0,193.58,22.06,7000.0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,32000.0,0,0,1,0,3600.0,0,0,91.91,18.25,3600.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,27840.0,0,0,0,0,14000.0,0,0,322.07,13.49,14000.0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,22000.0,0,1,0,0,5325.0,0,0,177.94,12.42,5325.0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,35000.0,0,0,1,0,14000.0,0,0,456.03,10.65,14000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,50000.0,0,0,1,0,20000.0,0,0,715.75,17.27,20000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,50000.0,0,1,0,0,16000.0,0,0,551.91,14.65,16000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,100000.0,0,0,1,0,12000.0,0,0,306.36,18.25,12000.0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,75600.0,0,1,0,0,17000.0,0,0,427.82,17.58,17000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,99996.0,0,0,0,0,4200.0,0,0,92.82,11.71,4200.0,1,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,49200.0,0,0,1,0,19000.0,0,0,478.15,17.58,19000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,48000.0,0,0,1,0,4000.0,0,0,102.98,18.64,4000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,60000.0,0,1,0,0,10000.0,0,0,339.31,13.49,10000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,30000.0,0,0,1,0,5000.0,0,0,167.73,12.69,5000.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,27000.0,0,0,0,0,2800.0,0,0,87.12,7.51,2800.0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,54000.0,0,0,1,0,4000.0,0,0,121.75,6.03,4000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,95000.0,0,1,0,0,12000.0,0,0,317.33,19.91,12000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,42000.0,0,0,1,0,4000.0,0,0,134.18,12.69,4000.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,32000.0,0,0,1,0,6000.0,0,0,203.59,13.49,6000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,44420.0,0,0,1,0,2575.0,0,0,90.48,15.96,2575.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,60000.0,0,0,0,0,8000.0,1,0,257.8,9.91,8000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,39168.0,0,0,1,0,6000.0,0,0,210.83,15.96,6000.0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,52000.0,1,0,0,0,14000.0,0,0,349.98,17.27,14000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,45000.0,0,0,1,0,20000.0,0,0,468.17,14.27,20000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,77000.0,0,0,1,0,15000.0,0,0,358.98,15.27,15000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,76000.0,0,1,0,0,25000.0,0,0,680.28,21.28,25000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,50000.0,0,0,1,0,7200.0,0,0,238.15,11.71,7200.0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,42000.0,0,0,1,0,5000.0,0,0,171.55,14.27,5000.0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,36500.0,0,0,1,0,5500.0,0,0,171.11,7.51,5500.0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,39996.0,0,0,1,0,6000.0,0,0,132.59,11.71,6000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,100000.0,0,1,0,0,15600.0,0,0,365.18,14.27,15600.0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,45000.0,0,0,0,0,6000.0,0,0,201.27,12.69,6000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,525000.0,0,0,0,0,30000.0,0,0,799.84,20.3,30000.0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,31000.0,0,1,0,0,15000.0,0,0,345.08,13.49,15000.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,42000.0,0,0,0,0,9600.0,0,0,343.56,17.27,9600.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60000.0,0,0,1,0,3600.0,0,0,110.54,6.62,3600.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,78586.0,0,0,0,0,20500.0,0,0,442.15,10.65,20500.0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,38423.87,0,0,1,0,8475.0,0,0,284.3,12.69,8475.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,47000.0,0,0,1,0,4000.0,0,0,124.45,7.51,4000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,49000.0,0,0,1,0,26000.0,0,0,587.47,12.69,26000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,45600.0,0,0,0,0,23000.0,0,0,608.21,19.91,23000.0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,35004.0,0,0,1,0,12000.0,0,0,311.49,19.03,12000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,50000.0,0,0,0,0,2200.0,1,0,69.86,8.9,2200.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,150000.0,0,0,1,0,24000.0,0,0,612.72,18.25,24000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,32400.0,0,0,1,0,10275.0,0,0,315.49,6.62,10275.0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,73174.4,0,0,0,0,23600.0,0,0,647.39,21.67,23600.0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,54600.0,0,1,0,0,12000.0,0,0,400.99,12.42,12000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,75000.0,0,1,0,0,15000.0,0,0,488.6,10.65,15000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,60000.0,0,0,1,0,25000.0,0,0,585.22,14.27,25000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,38400.0,1,0,0,0,7875.0,0,0,196.86,17.27,7875.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,45000.0,0,0,1,0,12300.0,0,0,382.67,7.51,12300.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,96000.0,0,0,1,0,35000.0,0,0,850.39,15.96,35000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,45996.0,0,0,0,0,7000.0,0,0,163.86,14.27,7000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,28000.0,0,1,0,0,15850.0,0,0,396.22,17.27,15850.0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,65000.0,0,0,0,0,35000.0,0,0,786.01,12.42,35000.0,0,0,0,0,1,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,60000.0,0,0,0,0,35000.0,0,0,790.82,12.69,35000.0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,34000.0,0,0,1,0,12000.0,0,0,311.49,19.03,12000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,58500.0,0,0,0,0,29700.0,0,0,742.45,17.27,29700.0,0,0,0,0,1,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,220000.0,0,1,0,0,24000.0,0,0,542.28,12.69,24000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,60000.0,0,1,0,0,19750.0,0,0,454.35,13.49,19750.0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,60000.0,0,1,0,0,35000.0,0,0,908.5,19.03,35000.0,0,0,0,0,0,0,0
